BBA_ID,Lat1,Lon1,Forest1,Elev1,Lat2,Lon2,Forest2,Elev2,Lat3,Lon3,Forest3,Elev3,Lat4,Lon4,Forest4,Elev4
76C16,40.14583333,-77.90625,0.879872794,326.4383545,40.125,-77.9375,0.774706124,276.2135348,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C15,40.14583333,-77.96875,0.659059025,255.3592551,40.125,-77.9375,0.774706124,276.2135348,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C25,40.14583333,-77.84375,0.710500222,314.500061,40.125,-77.8125,0.722165925,305.3784773,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77B64,40.3125,-77.28125,0.868444293,165.9446259,40.29166667,-77.3125,0.682312979,204.9944401,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77B56,40.27083333,-77.40625,0.929664549,245.4787827,40.29166667,-77.4375,0.779758358,295.3913148,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77B55,40.27083333,-77.46875,0.848510638,438.9475517,40.29166667,-77.4375,0.779758358,295.3913148,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77B53,40.3125,-77.46875,0.566960623,217.0786926,40.29166667,-77.4375,0.779758358,295.3913148,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77B54,40.3125,-77.40625,0.773897623,280.0602322,40.29166667,-77.4375,0.779758358,295.3913148,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77C63,40.1875,-77.34375,0.264550084,154.0157413,40.20833333,-77.3125,0.355272248,156.1434123,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77C62,40.22916667,-77.28125,0.328548971,155.2410685,40.20833333,-77.3125,0.355272248,156.1434123,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77B65,40.27083333,-77.34375,0.914412568,205.0396481,40.29166667,-77.3125,0.682312979,204.9944401,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
77C64,40.1875,-77.28125,0.358068155,154.1333942,40.20833333,-77.3125,0.355272248,156.1434123,40.16666667,-77.25,0.469673585,207.2774573,40.33333333,-77.5,0.50159804,238.8464636
78A11,40.47916667,-77.09375,0.207417535,162.585362,40.45833333,-77.0625,0.298812235,163.9134205,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A72,40.47916667,-77.15625,0.556503053,151.51091,40.45833333,-77.1875,0.358254786,185.3381496,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78A13,40.4375,-77.09375,0.076878395,178.5117929,40.45833333,-77.0625,0.298812235,163.9134205,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78A12,40.47916667,-77.03125,0.586838419,163.4667034,40.45833333,-77.0625,0.298812235,163.9134205,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78A14,40.4375,-77.03125,0.32411459,151.0898237,40.45833333,-77.0625,0.298812235,163.9134205,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78B12,40.35416667,-77.03125,0.524593531,140.9214554,40.375,-77.0625,0.278765087,150.1021182,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78A16,40.39583333,-77.03125,0.445298882,145.38075,40.375,-77.0625,0.278765087,150.1021182,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78B11,40.35416667,-77.09375,0.070367073,153.7386047,40.375,-77.0625,0.278765087,150.1021182,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
78A15,40.39583333,-77.09375,0.074800862,160.3676627,40.375,-77.0625,0.278765087,150.1021182,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B72,40.35416667,-77.15625,0.058544087,153.1953917,40.375,-77.1875,0.428922043,193.5327317,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B71,40.35416667,-77.21875,0.153173166,162.5328465,40.375,-77.1875,0.428922043,193.5327317,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A71,40.47916667,-77.21875,0.30760825,180.5883728,40.45833333,-77.1875,0.358254786,185.3381496,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A73,40.4375,-77.21875,0.350145026,216.0192806,40.45833333,-77.1875,0.358254786,185.3381496,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A74,40.4375,-77.15625,0.218762816,193.2340349,40.45833333,-77.1875,0.358254786,185.3381496,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A76,40.39583333,-77.15625,0.934190775,219.5360718,40.375,-77.1875,0.428922043,193.5327317,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A75,40.39583333,-77.21875,0.569780145,238.8666168,40.375,-77.1875,0.428922043,193.5327317,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A63,40.4375,-77.34375,0.177323598,207.2105774,40.45833333,-77.3125,0.497794294,213.1694896,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A61,40.47916667,-77.34375,0.162508544,228.6937801,40.45833333,-77.3125,0.497794294,213.1694896,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A51,40.47916667,-77.46875,0.471969956,152.4157959,40.45833333,-77.4375,0.270478405,233.2392038,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A52,40.47916667,-77.40625,0.058259386,322.8885441,40.45833333,-77.4375,0.270478405,233.2392038,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A64,40.4375,-77.28125,0.853710971,195.9275543,40.45833333,-77.3125,0.497794294,213.1694896,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A62,40.47916667,-77.28125,0.797634064,220.8460464,40.45833333,-77.3125,0.497794294,213.1694896,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A66,40.39583333,-77.28125,0.699672221,221.8067413,40.375,-77.3125,0.608545745,212.7548774,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B62,40.35416667,-77.28125,0.742806431,209.6797981,40.375,-77.3125,0.608545745,212.7548774,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A53,40.4375,-77.46875,0.45232574,226.5584229,40.45833333,-77.4375,0.270478405,233.2392038,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A54,40.4375,-77.40625,0.099358537,231.0940521,40.45833333,-77.4375,0.270478405,233.2392038,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B52,40.35416667,-77.40625,0.732930699,221.9353834,40.375,-77.4375,0.630643919,255.3300312,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A55,40.39583333,-77.46875,0.708838289,351.3911194,40.375,-77.4375,0.630643919,255.3300312,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A65,40.39583333,-77.34375,0.223927427,235.1835876,40.375,-77.3125,0.608545745,212.7548774,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B61,40.35416667,-77.34375,0.767776901,184.3493824,40.375,-77.3125,0.608545745,212.7548774,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77B51,40.35416667,-77.46875,0.914009267,225.336496,40.375,-77.4375,0.630643919,255.3300312,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
77A56,40.39583333,-77.40625,0.166797421,222.6571259,40.375,-77.4375,0.630643919,255.3300312,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D76,40.52083333,-77.15625,0.524484624,152.9392351,40.54166667,-77.1875,0.51463047,171.5439371,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D11,40.60416667,-77.09375,0.532854776,213.6457947,40.625,-77.0625,0.500132563,207.33744,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D12,40.60416667,-77.03125,0.906996793,184.9646587,40.625,-77.0625,0.500132563,207.33744,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64C15,40.64583333,-77.09375,0.072271285,247.0543854,40.625,-77.0625,0.500132563,207.33744,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D16,40.52083333,-77.03125,0.4707687,165.6258221,40.54166667,-77.0625,0.655529933,186.7994905,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D14,40.5625,-77.03125,0.878925934,194.7569942,40.54166667,-77.0625,0.655529933,186.7994905,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D13,40.5625,-77.09375,0.517156947,192.3759024,40.54166667,-77.0625,0.655529933,186.7994905,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64D15,40.52083333,-77.09375,0.75526815,194.4392433,40.54166667,-77.0625,0.655529933,186.7994905,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D74,40.5625,-77.15625,0.658853031,192.3896027,40.54166667,-77.1875,0.51463047,171.5439371,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D75,40.52083333,-77.21875,0.488140466,175.7427412,40.54166667,-77.1875,0.51463047,171.5439371,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D73,40.5625,-77.21875,0.387043758,165.1041692,40.54166667,-77.1875,0.51463047,171.5439371,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C66,40.64583333,-77.28125,0.3955267,235.8100891,40.625,-77.3125,0.622388712,219.5078401,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C65,40.64583333,-77.34375,0.32330699,257.7379684,40.625,-77.3125,0.622388712,219.5078401,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D52,40.60416667,-77.40625,0.926221709,156.713398,40.625,-77.4375,0.559286799,213.4676934,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C56,40.64583333,-77.40625,0.159701645,301.8660257,40.625,-77.4375,0.559286799,213.4676934,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C55,40.64583333,-77.46875,0.898828976,188.3046341,40.625,-77.4375,0.559286799,213.4676934,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D51,40.60416667,-77.46875,0.252394864,206.9867157,40.625,-77.4375,0.559286799,213.4676934,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D55,40.52083333,-77.46875,0.584990094,187.2501297,40.54166667,-77.4375,0.586832551,169.6075573,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D53,40.5625,-77.46875,0.395927525,177.3616962,40.54166667,-77.4375,0.586832551,169.6075573,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D56,40.52083333,-77.40625,0.594695414,158.1281471,40.54166667,-77.4375,0.586832551,169.6075573,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D61,40.60416667,-77.34375,0.923760988,173.5518684,40.625,-77.3125,0.622388712,219.5078401,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D64,40.5625,-77.28125,0.604427509,179.830349,40.54166667,-77.3125,0.67001501,162.1916688,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D65,40.52083333,-77.34375,0.537734557,152.9534416,40.54166667,-77.3125,0.67001501,162.1916688,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D62,40.60416667,-77.28125,0.846960168,210.9314346,40.625,-77.3125,0.622388712,219.5078401,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D63,40.5625,-77.34375,0.804409427,159.8567486,40.54166667,-77.3125,0.67001501,162.1916688,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D54,40.5625,-77.40625,0.771717172,155.6902561,40.54166667,-77.4375,0.586832551,169.6075573,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D66,40.52083333,-77.28125,0.733488547,156.1261358,40.54166667,-77.3125,0.67001501,162.1916688,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
64C16,40.64583333,-77.03125,0.488407397,183.6849213,40.625,-77.0625,0.500132563,207.33744,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C76,40.64583333,-77.15625,0.329572103,231.3755689,40.625,-77.1875,0.588731632,213.0268274,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D72,40.60416667,-77.15625,0.516745428,178.8355198,40.625,-77.1875,0.588731632,213.0268274,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63D71,40.60416667,-77.21875,0.608286252,229.552248,40.625,-77.1875,0.588731632,213.0268274,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
63C75,40.64583333,-77.21875,0.900322745,212.3439728,40.625,-77.1875,0.588731632,213.0268274,40.5,-77.25,0.504360261,196.9289048,40.33333333,-77.5,0.50159804,238.8464636
76A23,40.4375,-77.84375,0.347264022,234.1349858,40.45833333,-77.8125,0.476112562,240.6366468,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A12,40.47916667,-77.90625,0.613295944,304.7447684,40.45833333,-77.9375,0.466877184,293.1156231,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A11,40.47916667,-77.96875,0.324260557,299.2752271,40.45833333,-77.9375,0.466877184,293.1156231,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A24,40.4375,-77.78125,0.530975268,232.2051108,40.45833333,-77.8125,0.476112562,240.6366468,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62C45,40.64583333,-77.59375,0.797096452,187.8161403,40.625,-77.5625,0.769320734,185.9282268,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
63D44,40.5625,-77.53125,0.419148647,182.1610138,40.54166667,-77.5625,0.537276054,224.3888752,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D43,40.5625,-77.59375,0.341355092,167.9273453,40.54166667,-77.5625,0.537276054,224.3888752,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A13,40.4375,-77.96875,0.37552151,312.9612449,40.45833333,-77.9375,0.466877184,293.1156231,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A41,40.47916667,-77.59375,0.371486218,303.8717194,40.45833333,-77.5625,0.326755485,215.3923104,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
77A42,40.47916667,-77.53125,0.089906023,178.8147064,40.45833333,-77.5625,0.326755485,215.3923104,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A45,40.39583333,-77.59375,0.343969085,222.8943634,40.375,-77.5625,0.425641169,272.1430147,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
77A46,40.39583333,-77.53125,0.07306341,284.0364594,40.375,-77.5625,0.425641169,272.1430147,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
77B42,40.35416667,-77.53125,0.496164729,325.925824,40.375,-77.5625,0.425641169,272.1430147,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B41,40.35416667,-77.59375,0.789367452,255.7154121,40.375,-77.5625,0.425641169,272.1430147,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B31,40.35416667,-77.71875,0.477835545,290.3310738,40.375,-77.6875,0.318650597,280.2905005,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A35,40.39583333,-77.71875,0.344918414,322.8152727,40.375,-77.6875,0.318650597,280.2905005,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A36,40.39583333,-77.65625,0.249940148,250.2283726,40.375,-77.6875,0.318650597,280.2905005,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B32,40.35416667,-77.65625,0.201908279,257.7872829,40.375,-77.6875,0.318650597,280.2905005,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A32,40.47916667,-77.65625,0.143917117,393.8118642,40.45833333,-77.6875,0.264540905,330.0980048,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A33,40.4375,-77.71875,0.245622435,368.2276789,40.45833333,-77.6875,0.264540905,330.0980048,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A43,40.4375,-77.59375,0.261352756,196.3867893,40.45833333,-77.5625,0.326755485,215.3923104,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A31,40.47916667,-77.71875,0.366972163,189.1380425,40.45833333,-77.6875,0.264540905,330.0980048,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A34,40.4375,-77.65625,0.301651903,369.2144337,40.45833333,-77.6875,0.264540905,330.0980048,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
77A44,40.4375,-77.53125,0.584276944,182.4960266,40.45833333,-77.5625,0.326755485,215.3923104,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A26,40.39583333,-77.78125,0.252487605,270.7755076,40.375,-77.8125,0.338510223,232.8295864,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B22,40.35416667,-77.78125,0.306569093,252.4326739,40.375,-77.8125,0.338510223,232.8295864,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B11,40.35416667,-77.96875,0.465825123,263.8802294,40.375,-77.9375,0.385606724,255.7370146,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A15,40.39583333,-77.96875,0.694791204,333.3486115,40.375,-77.9375,0.385606724,255.7370146,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A16,40.39583333,-77.90625,0.286437316,204.2592087,40.375,-77.9375,0.385606724,255.7370146,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B12,40.35416667,-77.90625,0.095373252,221.4600089,40.375,-77.9375,0.385606724,255.7370146,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A14,40.4375,-77.90625,0.554430726,255.481252,40.45833333,-77.9375,0.466877184,293.1156231,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A25,40.39583333,-77.84375,0.53319424,222.0698242,40.375,-77.8125,0.338510223,232.8295864,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76B21,40.35416667,-77.84375,0.261789952,186.0403399,40.375,-77.8125,0.338510223,232.8295864,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A21,40.47916667,-77.84375,0.486749872,277.2832097,40.45833333,-77.8125,0.476112562,240.6366468,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76A22,40.47916667,-77.78125,0.539461086,218.923281,40.45833333,-77.8125,0.476112562,240.6366468,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62C36,40.64583333,-77.65625,0.42220919,252.8342514,40.625,-77.6875,0.62106408,266.0342894,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D41,40.60416667,-77.59375,0.674137575,199.2283955,40.625,-77.5625,0.769320734,185.9282268,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62C35,40.64583333,-77.71875,0.742799986,325.0228691,40.625,-77.6875,0.62106408,266.0342894,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
63D42,40.60416667,-77.53125,0.704860048,171.9737873,40.625,-77.5625,0.769320734,185.9282268,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
63C46,40.64583333,-77.53125,0.901188859,184.6945839,40.625,-77.5625,0.769320734,185.9282268,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D13,40.5625,-77.96875,0.351514528,270.0826351,40.54166667,-77.9375,0.38065245,290.2080586,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D26,40.52083333,-77.78125,0.63836919,277.3113003,40.54166667,-77.8125,0.514621725,311.8406301,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D23,40.5625,-77.84375,0.41865093,372.940609,40.54166667,-77.8125,0.514621725,311.8406301,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D45,40.52083333,-77.59375,0.504820273,339.3070984,40.54166667,-77.5625,0.537276054,224.3888752,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
63D46,40.52083333,-77.53125,0.883780202,208.1600433,40.54166667,-77.5625,0.537276054,224.3888752,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D35,40.52083333,-77.71875,0.616658632,179.3117523,40.54166667,-77.6875,0.492201706,208.3388562,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D33,40.5625,-77.71875,0.811596199,266.8920612,40.54166667,-77.6875,0.492201706,208.3388562,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D36,40.52083333,-77.65625,0.346016115,205.597805,40.54166667,-77.6875,0.492201706,208.3388562,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
62D34,40.5625,-77.65625,0.194535879,181.5538063,40.54166667,-77.6875,0.492201706,208.3388562,40.5,-77.75,0.454454408,263.1662703,40.33333333,-77.5,0.50159804,238.8464636
76D43,40.0625,-77.59375,0.667747108,198.5785351,40.04166667,-77.5625,0.363467559,208.6737509,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76D34,40.0625,-77.65625,0.920344016,208.9166965,40.04166667,-77.6875,0.529468681,245.3407218,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77D44,40.0625,-77.53125,0.308339029,199.9575787,40.04166667,-77.5625,0.363467559,208.6737509,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77D46,40.02083333,-77.53125,0.44837133,233.3539581,40.04166667,-77.5625,0.363467559,208.6737509,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76D45,40.02083333,-77.59375,0.029412768,202.8049316,40.04166667,-77.5625,0.363467559,208.6737509,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77C46,40.14583333,-77.53125,0.147016609,180.1656361,40.125,-77.5625,0.368102219,189.1579423,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76D41,40.10416667,-77.59375,0.103356529,190.0108147,40.125,-77.5625,0.368102219,189.1579423,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C43,40.1875,-77.59375,0.844796334,NA,40.20833333,-77.5625,0.674763452,407.5146117,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C41,40.22916667,-77.59375,0.586670314,496.8524971,40.20833333,-77.5625,0.674763452,407.5146117,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77C44,40.1875,-77.53125,0.841046713,202.284687,40.20833333,-77.5625,0.674763452,407.5146117,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77C42,40.22916667,-77.53125,0.426540446,523.4066511,40.20833333,-77.5625,0.674763452,407.5146117,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B45,40.27083333,-77.59375,0.761085849,369.49366,40.29166667,-77.5625,0.766227205,353.4130745,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77B44,40.3125,-77.53125,0.985805923,226.30513,40.29166667,-77.5625,0.766227205,353.4130745,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B43,40.3125,-77.59375,0.856722545,409.7045403,40.29166667,-77.5625,0.766227205,353.4130745,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
77B46,40.27083333,-77.53125,0.461294503,408.1489677,40.29166667,-77.5625,0.766227205,353.4130745,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B35,40.27083333,-77.71875,0.342668582,252.5609264,40.29166667,-77.6875,0.526102422,297.1038532,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B34,40.3125,-77.65625,0.392211167,259.5594139,40.29166667,-77.6875,0.526102422,297.1038532,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B33,40.3125,-77.71875,0.631809322,267.5890331,40.29166667,-77.6875,0.526102422,297.1038532,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76B36,40.27083333,-77.65625,0.737720618,408.7060394,40.29166667,-77.6875,0.526102422,297.1038532,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C32,40.22916667,-77.65625,0.570905858,436.7199969,40.20833333,-77.6875,0.571180375,338.2590026,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
76C33,40.1875,-77.71875,0.423297785,299.9141083,40.20833333,-77.6875,0.571180375,338.2590026,40.16666667,-77.75,0.577903907,289.1796752,40.33333333,-77.5,0.50159804,238.8464636
