Cell,BBA_ID,eLists,eHours,eKM,eHA,eNumObs,eCount
3287,79A61,16,1.6,0,0,16,0
3288,72A31,8,0.8,0,0,8,0
3289,79A52,16,1.6,0,0,16,0
3290,72A32,8,0.8,0,0,8,0
3291,79A51,32,2.96,0,0,36,0
3292,72A41,0,0,0,0,0,0
3293,79A42,12,3.6,1.609,0,13,0
3294,73A42,0,0,0,0,0,0
3295,78A41,8,2.95,2.414,0,8,0
3296,73A51,0,0,0,0,0,0
3297,78A32,10,1,0,0,10,0
3298,73A52,0,0,0,0,0,0
3299,78A31,8,0.8,0,0,8,0
3300,73A61,0,0,0,0,0,0
3301,78A22,8,0.8,0,0,8,0
3302,73A62,0,0,0,0,0,0
3303,78A21,0,0,0,0,0,0
3304,73A71,0,0,0,0,0,0
3305,78A12,0,0,0,0,0,0
3306,73A72,0,0,0,0,0,0
3307,78A11,0,0,0,0,0,0
3308,74A11,2,0.2,0,0,2,0
3309,77A72,0,0,0,0,0,0
3310,74A12,0,0,0,0,0,0
3311,77A71,0,0,0,0,0,0
3312,74A21,0,0,0,0,0,0
3313,77A62,8,0.8,0,0,8,0
3314,74A22,0,0,0,0,0,0
3315,77A61,7,0.7,0,0,7,0
3316,74A31,0,0,0,0,0,0
3317,77A52,8,0.8,0,0,8,0
3318,74A32,0,0,0,0,0,0
3319,77A51,0,0,0,0,0,0
3320,74A41,0,0,0,0,0,0
3321,77A42,0,0,0,0,0,0
3322,75A42,0,0,0,0,0,0
3323,76A41,0,0,0,0,0,0
3324,75A51,0,0,0,0,0,0
3325,76A32,0,0,0,0,0,0
3326,75A52,16,5.9,11.265,0,16,0
3327,76A31,0,0,0,0,0,0
3328,75A61,7,0.7,0,0,7,0
3329,76A22,1,0.5,4.828,0,1,0
3330,75A62,5,0.5,0,0,5,0
3331,76A21,0,0,0,0,0,0
3332,75A71,8,0.8,0,0,8,0
3333,76A12,14,1.4,0,0,14,0
3334,75A72,9,1.3,3.219,0,9,0
3335,76A11,15,1.9,6.437,0,15,0
3336,82A34,0,0,0,0,0,0
3337,82A33,4,3.25,0.805,6.0704,5,0
3338,82A24,0,0,0,0,0,0
3339,82A23,1,1.5,3.219,0,1,0
3340,82A14,1,0.67,1.609,0,1,0
3341,82A13,0,0,0,0,0,0
3342,81A74,20,5.2,2.574,0,20,0
3343,70A14,0,0,0,0,0,0
3344,81A73,0,0,0,0,0,0
3345,70A23,0,0,0,0,0,0
3346,81A64,0,0,0,0,0,0
3347,70A24,0,0,0,0,0,0
3348,81A63,0,0,0,0,0,0
3349,70A33,0,0,0,0,0,0
3350,81A54,0,0,0,0,0,0
3351,70A34,3,2.08,1.207,0,3,0
3352,81A53,0,0,0,0,0,0
3353,70A43,0,0,0,0,0,0
3354,81A44,0,0,0,0,0,0
3355,71A44,0,0,0,0,0,0
3356,80A43,8,0.8,0,0,8,0
3357,71A53,0,0,0,0,0,0
3358,80A34,11,1.29,0.805,0,11,0
3359,71A54,8,2.42,0.322,0,2,0
3360,80A33,0,0,0,0,0,0
3361,71A63,4,4.25,4.828,0,2,0
3362,80A24,8,0.8,0,0,8,0
3363,71A64,1,5,0,202.3428,0,0
3364,80A23,8,0.8,0,0,8,0
3365,71A73,0,0,0,0,0,0
3366,80A14,8,0.8,0,0,8,0
3367,71A74,0,0,0,0,0,0
3368,80A13,8,0.8,0,0,8,0
3369,72A13,0,0,0,0,0,0
3370,79A74,18,1.8,0,0,18,0
3371,72A14,0,0,0,0,0,0
3372,79A73,16,1.6,0,0,16,0
3373,72A23,0,0,0,0,0,0
3374,79A64,16,1.6,0,0,16,0
3375,72A24,0,0,0,0,0,0
3376,79A63,14,1.4,0,0,14,0
3377,72A33,8,0.8,0,0,8,0
3378,79A54,14,1.4,0,0,14,0
3379,72A34,8,0.8,0,0,8,0
3380,79A53,14,1.4,0,0,14,0
3381,72A43,8,0.8,0,0,8,0
3382,79A44,2,0.2,0,0,2,0
3383,73A44,8,0.8,0,0,8,0
3384,78A43,14,1.4,0,0,14,0
3385,73A53,0,0,0,0,0,0
3386,78A34,15,5.4,6.437,0,16,0
3387,73A54,0,0,0,0,0,0
3388,78A33,8,0.8,0,0,8,0
3389,73A63,0,0,0,0,0,0
3390,78A24,8,0.8,0,0,8,0
3391,73A64,0,0,0,0,0,0
3392,78A23,0,0,0,0,0,0
3393,73A73,0,0,0,0,0,0
3394,78A14,0,0,0,0,0,0
3395,73A74,0,0,0,0,0,0
3396,78A13,0,0,0,0,0,0
3397,74A13,0,0,0,0,0,0
3398,77A74,1,2.5,0,0,1,0
3399,74A14,0,0,0,0,0,0
3400,77A73,0,0,0,0,0,0
3401,74A23,0,0,0,0,0,0
3402,77A64,0,0,0,0,0,0
3403,74A24,0,0,0,0,0,0
3404,77A63,0,0,0,0,0,0
3405,74A33,0,0,0,0,0,0
3406,77A54,0,0,0,0,0,0
3407,74A34,0,0,0,0,0,0
3408,77A53,0,0,0,0,0,0
3409,74A43,0,0,0,0,0,0
3410,77A44,0,0,0,0,0,0
3411,75A44,3,3.42,8.047,0,5,0
3412,76A43,0,0,0,0,0,0
3413,75A53,0,0,0,0,0,0
3414,76A34,0,0,0,0,0,0
3415,75A54,9,0.9,0,0,9,0
3416,76A33,0,0,0,0,0,0
3417,75A63,8,0.8,0,0,8,0
3418,76A24,0,0,0,0,0,0
3419,75A64,7,0.7,0,0,7,0
3420,76A23,0,0,0,0,0,0
3421,75A73,14,1.4,0,0,14,0
3422,76A14,0,0,0,0,0,0
3423,75A74,7,0.7,0,0,7,0
3424,76A13,14,1.4,0,0,14,0
3425,82A45,1,0.08,1.609,0,1,0
3426,82A36,2,1.33,1.609,0,1,0
3427,82A35,0,0,0,0,0,0
3428,82A26,0,0,0,0,0,0
3429,82A25,0,0,0,0,0,0
3430,82A16,1,1.08,2.012,0,1,0
3431,82A15,1,1.08,2.012,0,1,0
3432,81A76,0,0,0,0,0,0
3433,70A16,0,0,0,0,0,0
3434,81A75,0,0,0,0,0,0
3435,70A25,0,0,0,0,0,0
3436,81A66,1,0.08,0,0,1,0
3437,70A26,0,0,0,0,0,0
3438,81A65,0,0,0,0,0,0
3439,70A35,0,0,0,0,0,0
3440,81A56,0,0,0,0,0,0
3441,70A36,0,0,0,0,0,0
3442,81A55,1,0.25,0,0.3276,1,0
3443,70A45,0,0,0,0,0,0
3444,81A46,5,3.17,0,0,12,0
3445,71A46,0,0,0,0,0,0
3446,80A45,8,0.8,0,0,8,0
3447,71A55,0,0,0,0,0,0
3448,80A36,8,0.8,0,0,8,0
3449,71A56,1,1.5,4.828,0,1,0
3450,80A35,0,0,0,0,0,0
3451,71A65,1,0.25,0,0,1,0
3452,80A26,3,2.84,1.931,0,3,0
3453,71A66,0,0,0,0,0,0
3454,80A25,0,0,0,0,0,0
3455,71A75,1,0.25,0.805,0,1,0
3456,80A16,8,0.8,0,0,8,0
3457,71A76,0,0,0,0,0,0
3458,80A15,8,0.8,0,0,8,0
3459,72A15,0,0,0,0,0,0
3460,79A76,16,1.6,0,0,16,0
3461,72A16,0,0,0,0,0,0
3462,79A75,16,1.6,0,0,16,0
3463,72A25,30,0.6,0,0,30,0
3464,79A66,14,1.4,0,0,14,0
3465,72A26,0,0,0,0,0,0
3466,79A65,15,3.4,1.609,0,15,0
3467,72A35,30,0.6,0,0,30,0
3468,79A56,14,1.4,0,0,14,0
3469,72A36,8,0.8,0,0,8,0
3470,79A55,1,0.5,3.219,0,3,0
3471,72A45,8,0.8,0,0,8,0
3472,79A46,8,0.8,0,0,8,0
3473,73A46,14,0.92,0,0,14,0
3474,78A45,8,0.8,0,0,8,0
3475,73A55,30,0.6,0,0,30,0
3476,78A36,8,0.8,0,0,8,0
3477,73A56,0,0,0,0,0,0
3478,78A35,9,0.9,0,0,9,0
3479,73A65,0,0,0,0,0,0
3480,78A26,9,1.8,3.219,0,10,0
3481,73A66,1,2,6.437,0,1,3
3482,78A25,0,0,0,0,0,0
3483,73A75,0,0,0,0,0,0
3484,78A16,0,0,0,0,0,0
3485,73A76,0,0,0,0,0,0
3486,78A15,0,0,0,0,0,0
3487,74A15,0,0,0,0,0,0
3488,77A76,0,0,0,0,0,0
3489,74A16,25,14,1.61,62.7265,23,0
3490,77A75,0,0,0,0,0,0
3491,74A25,0,0,0,0,0,0
3492,77A66,0,0,0,0,0,0
3493,74A26,0,0,0,0,0,0
3494,77A65,0,0,0,0,0,0
3495,74A35,0,0,0,0,0,0
3496,77A56,0,0,0,0,0,0
3497,74A36,0,0,0,0,0,0
3498,77A55,0,0,0,0,0,0
3499,74A45,0,0,0,0,0,0
3500,77A46,1,2.5,4.828,0,1,0
3501,75A46,0,0,0,0,0,0
3502,76A45,0,0,0,0,0,0
3503,75A55,0,0,0,0,0,0
3504,76A36,8,0.8,0,0,8,0
3505,75A56,1,0.1,0,0,1,0
3506,76A35,7,0.7,0,0,7,0
3507,75A65,8,0.8,0,0,8,0
3508,76A26,0,0,0,0,0,0
3509,75A66,14,1.4,0,0,14,0
3510,76A25,1,0.5,4.828,0,1,0
3511,75A75,14,1.4,0,0,14,0
3512,76A16,0,0,0,0,0,0
3513,75A76,10,1,0,0,10,0
3514,76A15,10,1,0,0,10,0
3515,82B41,2,0.13,0.805,0,2,0
3516,82B32,0,0,0,0,0,0
3517,82B31,0,0,0,0,0,0
3518,82B22,2,4.5,1.609,0,4,0
3519,82B21,0,0,0,0,0,0
3520,82B12,4,0.23,0,0,1,0
3521,82B11,0,0,0,0,0,0
3522,81B72,5,4.75,6.518,0,6,0
3523,70B12,0,0,0,0,0,0
3524,81B71,0,0,0,0,0,0
3525,70B21,0,0,0,0,0,0
3526,81B62,9,8.33,7.162,0.4913,12,0
3527,70B22,0,0,0,0,0,0
3528,81B61,0,0,0,0,0,0
3529,70B31,0,0,0,0,0,0
3530,81B52,0,0,0,0,0,0
3531,70B32,0,0,0,0,0,0
3532,81B51,0,0,0,0,0,0
3533,70B41,0,0,0,0,0,0
3534,81B42,1,0.75,0,0,1,0
3535,71B42,1,0.75,2.414,0,1,0
3536,80B41,8,0.8,0,0,8,0
3537,71B51,0,0,0,0,0,0
3538,80B32,8,0.8,0,0,8,0
3539,71B52,0,0,0,0,0,0
3540,80B31,9,2.38,3.219,0,9,0
3541,71B61,0,0,0,0,0,0
3542,80B22,15,14.89,24.46,0,14,0
3543,71B62,0,0,0,0,0,0
3544,80B21,0,0,0,0,0,0
3545,71B71,0,0,0,0,0,0
3546,80B12,8,0.8,0,0,8,0
3547,71B72,0,0,0,0,0,0
3548,80B11,8,0.8,0,0,8,0
3549,72B11,0,0,0,0,0,0
3550,79B72,12,1.2,0,0,12,0
3551,72B12,0,0,0,0,0,0
3552,79B71,14,1.4,0,0,14,0
3553,72B21,30,0.6,0,0,30,0
3554,79B62,8,0.8,0,0,8,0
3555,72B22,30,0.6,0,0,30,0
3556,79B61,14,1.4,0,0,14,0
3557,72B31,30,0.6,0,0,30,0
3558,79B52,10,1,0,0,10,0
3559,72B32,29,0.58,0,0,29,0
3560,79B51,0,0,0,0,0,0
3561,72B41,18,0.36,0,0,18,0
3562,79B42,0,0,0,0,0,0
3563,73B42,47,0.94,0,0,47,0
3564,78B41,8,0.8,0,0,8,0
3565,73B51,30,0.6,0,0,30,0
3566,78B32,0,0,0,0,0,0
3567,73B52,0,0,0,0,0,0
3568,78B31,10,12.3,0,7.6891,12,0
3569,73B61,0,0,0,0,0,0
3570,78B22,1,2,3.219,4.0469,2,0
3571,73B62,0,0,0,0,0,0
3572,78B21,0,0,0,0,0,0
3573,73B71,0,0,0,0,0,0
3574,78B12,0,0,0,0,0,0
3575,73B72,0,0,0,0,0,0
3576,78B11,1,0.25,0,0,2,0
3577,74B11,0,0,0,0,0,0
3578,77B72,0,0,0,0,0,0
3579,74B12,0,0,0,0,0,0
3580,77B71,0,0,0,0,0,0
3581,83B53,0,0,0,0,0,0
3582,74B21,0,0,0,0,0,0
3583,77B62,8,0.8,0,0,8,0
3584,74B22,0,0,0,0,0,0
3585,77B61,8,0.8,0,0,8,0
3586,74B31,0,0,0,0,0,0
3587,77B52,7,0.7,0,0,7,0
3588,74B32,0,0,0,0,0,0
3589,77B51,0,0,0,0,0,0
3590,74B41,0,0,0,0,0,0
3591,77B42,0,0,0,0,0,0
3592,83B44,69,55.64,86.82,48.5141,79,0
3593,75B42,0,0,0,0,0,0
3594,76B41,0,0,0,0,0,0
3595,75B51,0,0,0,0,0,0
3596,76B32,8,0.8,0,0,8,0
3597,75B52,8,0.8,0,0,8,0
3598,76B31,0,0,0,0,0,0
3599,75B61,7,0.7,0,0,7,0
3600,76B22,0,0,0,0,0,0
3601,75B62,8,2.7,0,2.0234,7,0
3602,76B21,0,0,0,0,0,0
3603,75B71,14,1.4,0,0,14,0
3604,76B12,0,0,0,0,0,0
3605,75B72,14,1.4,0,0,14,0
3606,76B11,10,1,0,0,10,0
3607,82B43,25,27.45,11.669,61.9447,31,0
3608,82B34,3,1.58,3.219,1.2141,4,0
3609,82B33,3,0.99,0,0.6069,3,0
3610,82B24,661,470.55,2.175,280.7192,57,0
3611,82B23,34,52.76,73.552,44.1487,17,0
3612,82B14,1,2.5,8.047,0,0,0
3613,82B13,0,0,0,0,0,0
3614,81B74,1,0.33,0,0,1,0
3615,70B14,0,0,0,0,0,0
3616,81B73,0,0,0,0,0,0
3617,70B23,0,0,0,0,0,0
3618,81B64,0,0,0,0,0,0
3619,70B24,0,0,0,0,0,0
3620,81B63,0,0,0,0,0,0
3621,70B33,0,0,0,0,0,0
3622,81B54,0,0,0,0,0,0
3623,70B34,0,0,0,0,0,0
3624,81B53,0,0,0,0,0,0
3625,70B43,0,0,0,0,0,0
3626,81B44,0,0,0,0,0,0
3627,71B44,0,0,0,0,0,0
3628,80B43,9,1.8,0,0.4047,10,0
3629,71B53,2,4.83,11.265,0,2,0
3630,80B34,5,6,9.655,0,6,0
3631,71B54,1,1,0,0,2,0
3632,80B33,0,0,0,0,0,0
3633,71B63,0,0,0,0,0,0
3634,80B24,11,5.8,9.254,0,14,0
3635,71B64,0,0,0,0,0,0
3636,80B23,3,5.09,1.61,0,5,0
3637,71B73,0,0,0,0,0,0
3638,80B14,8,0.8,0,0,8,0
3639,71B74,0,0,0,0,0,0
3640,80B13,8,0.8,0,0,8,0
3641,72B13,5,1.65,0,1.0115,5,0
3642,79B74,14,1.4,0,0,14,0
3643,72B14,0,0,0,0,0,0
3644,79B73,16,1.6,0,0,16,0
3645,72B23,30,0.6,0,0,30,0
3646,79B64,14,1.4,0,0,14,0
3647,72B24,32,6.58,4.828,0,31,0
3648,79B63,8,0.8,0,0,8,0
3649,72B33,35,7.27,12.552,0,40,0
3650,79B54,12,1.2,0,0,12,0
3651,72B34,24,0.48,0,0,24,0
3652,79B53,21,3.82,3.38,0,21,0
3653,72B43,6,0.12,0,0,6,0
3654,79B44,17,16.3,29.772,0,21,0
3655,73B44,0,0,0,0,0,0
3656,78B43,14,7.97,0,1.4163,19,0
3657,73B53,29,0.58,0,0,29,0
3658,78B34,8,0.8,0,0,8,0
3659,73B54,36,0.72,0,0,36,0
3660,78B33,8,0.8,0,0,8,0
3661,73B63,30,0.6,0,0,30,0
3662,78B24,22,27.08,43.453,0,28,0
3663,73B64,0,0,0,0,0,0
3664,78B23,8,0.8,0,0,8,0
3665,73B73,1,1,3.219,0,1,1
3666,78B14,0,0,0,0,0,0
3667,73B74,4,0.4,0,0,4,0
3668,78B13,0,0,0,0,0,0
3669,74B13,3,0.3,0,0,3,0
3670,77B74,0,0,0,0,0,0
3671,83B55,11,3.76,1.609,6.0703,11,0
3672,74B14,0,0,0,0,0,0
3673,77B73,8,0.8,0,0,8,0
3674,74B23,0,0,0,0,0,0
3675,77B64,0,0,0,0,0,0
3676,74B24,0,0,0,0,0,0
3677,77B63,5,0.5,0,0,5,0
3678,74B33,0,0,0,0,0,0
3679,77B54,9,0.9,0,0,9,0
3680,74B34,0,0,0,0,0,0
3681,77B53,0,0,0,0,0,0
3682,83B46,54,40.72,132.042,62.7455,54,0
3683,74B43,0,0,0,0,0,0
3684,77B44,0,0,0,0,0,0
3685,75B44,0,0,0,0,0,0
3686,76B43,0,0,0,0,0,0
3687,75B53,8,0.8,0,0,8,0
3688,76B34,0,0,0,0,0,0
3689,75B54,0,0,0,0,0,0
3690,76B33,0,0,0,0,0,0
3691,75B63,0,0,0,0,0,0
3692,76B24,0,0,0,0,0,0
3693,75B64,9,0.9,0,0,9,0
3694,76B23,0,0,0,0,0,0
3695,75B73,8,0.8,0,0,8,0
3696,76B14,1,0.1,0,0,1,0
3697,75B74,8,0.8,0,0,8,0
3698,76B13,5,0.5,0,0,5,0
3699,82B45,1,1.75,2.414,0,1,0
3700,82B36,3,12,0.482,0,6,0
3701,82B35,0,0,0,0,0,0
3702,82B26,4,2.09,0,6.475,4,0
3703,82B25,1,0.33,0,0,0,0
3704,82B16,1,5.33,96.558,0,2,0
3705,82B15,0,0,0,0,0,0
3706,81B76,0,0,0,0,0,0
3707,70B16,0,0,0,0,0,0
3708,81B75,1,1,1.609,0,2,0
3709,70B25,0,0,0,0,0,0
3710,81B66,0,0,0,0,0,0
3711,70B26,0,0,0,0,0,0
3712,81B65,0,0,0,0,0,0
3713,70B35,0,0,0,0,0,0
3714,81B56,1,2,0,0.1012,1,0
3715,70B36,1,1,0,2.0234,2,0
3716,81B55,0,0,0,0,0,0
3717,70B45,0,0,0,0,0,0
3718,81B46,0,0,0,0,0,0
3719,71B46,1,1,0,0,1,0
3720,80B45,0,0,0,0,0,0
3721,71B55,0,0,0,0,0,0
3722,80B36,0,0,0,0,0,0
3723,71B56,1,3,12.874,0,1,0
3724,80B35,1,3.5,3.219,0,3,0
3725,71B65,0,0,0,0,0,0
3726,80B26,0,0,0,0,0,0
3727,71B66,0,0,0,0,0,0
3728,80B25,8,0.8,0,0,8,0
3729,71B75,0,0,0,0,0,0
3730,80B16,7,0.7,0,0,7,0
3731,71B76,0,0,0,0,0,0
3732,80B15,78,5.82,16.984,0,142,0
3733,72B15,0,0,0,0,0,0
3734,79B76,37,63.25,113.457,0,75,0
3735,72B16,0,0,0,0,0,0
3736,79B75,16,1.6,0,0,16,0
3737,72B25,30,0.6,0,0,30,0
3738,79B66,16,1.6,0,0,16,0
3739,72B26,30,0.6,0,0,30,0
3740,79B65,8,0.8,0,0,8,0
3741,72B35,30,0.6,0,0,30,0
3742,79B56,8,0.8,0,0,8,0
3743,72B36,30,0.6,0,0,30,0
3744,79B55,14,5.97,4.023,2.0234,14,0
3745,72B45,0,0,0,0,0,0
3746,79B46,14,1.4,0,0,14,0
3747,73B46,0,0,0,0,0,0
3748,78B45,9,2.8,0,0,9,0
3749,73B55,0,0,0,0,0,0
3750,78B36,4,0.4,0,0,4,0
3751,73B56,0,0,0,0,0,0
3752,78B35,2,1,0.402,0.8094,4,0
3753,73B65,29,0.58,0,0,29,0
3754,78B26,11,3.05,0,0,12,0
3755,73B66,1,1,4.828,0,1,1
3756,78B25,8,0.8,0,0,8,0
3757,83C52,20,28.5,2.415,47.3672,21,0
3758,73B75,0,0,0,0,0,0
3759,78B16,5,0.9,0.805,2.0234,6,0
3760,73B76,2,0.2,0,0,2,0
3761,78B15,0,0,0,0,0,0
3762,74B15,5,1.15,0,0,6,0
3763,77B76,2,2.03,16.796,0,4,0
3764,74B16,0,0,0,0,0,0
3765,77B75,0,0,0,0,0,0
3766,83C51,3,2.83,0,8.0937,3,0
3767,74B25,0,0,0,0,0,0
3768,77B66,0,0,0,0,0,0
3769,74B26,0,0,0,0,0,0
3770,77B65,8,0.8,0,0,8,0
3771,74B35,2,5.25,8.047,0,2,1
3772,77B56,9,4.81,4.828,0,13,0
3773,74B36,0,0,0,0,0,0
3774,77B55,8,0.8,0,0,8,0
3775,83C42,45,39.68,146.205,75.5992,46,0
3776,74B45,0,0,0,0,0,0
3777,77B46,9,1.13,0,0,10,0
3778,75B46,0,0,0,0,0,0
3779,76B45,3,5.55,0,0,5,0
3780,75B55,8,0.8,0,0,8,0
3781,76B36,0,0,0,0,0,0
3782,75B56,8,0.8,0,0,8,0
3783,76B35,1,0.1,0,0,1,0
3784,75B65,8,0.8,0,0,8,0
3785,76B26,7,0.7,0,0,7,0
3786,75B66,6,0.6,0,0,6,0
3787,76B25,0,0,0,0,0,0
3788,75B75,0,0,0,0,0,0
3789,76B16,0,0,0,0,0,0
3790,75B76,0,0,0,0,0,0
3791,76B15,9,0.9,0,0,9,0
3792,82C41,44,45.17,88.992,130.3471,44,0
3793,82C32,0,0,0,0,0,0
3794,82C31,0,0,0,0,0,0
3795,82C22,3,5,4.024,3.2375,3,0
3796,82C21,0,0,0,0,0,0
3797,82C12,0,0,0,0,0,0
3798,82C11,0,0,0,0,0,0
3799,81C72,1,2,1.207,0,1,0
3800,70C12,0,0,0,0,0,0
3801,81C71,0,0,0,0,0,0
3802,70C21,0,0,0,0,0,0
3803,81C62,0,0,0,0,0,0
3804,70C22,0,0,0,0,0,0
3805,81C61,8,8.24,16.094,0,8,0
3806,70C31,0,0,0,0,0,0
3807,81C52,4,3.83,8.047,0.0405,4,0
3808,70C32,0,0,0,0,0,0
3809,81C51,4,27,0,4.8561,4,0
3810,70C41,0,0,0,0,0,0
3811,81C42,0,0,0,0,0,0
3812,71C42,0,0,0,0,0,0
3813,80C41,0,0,0,0,0,0
3814,71C51,2,5,22.53,0,2,0
3815,80C32,0,0,0,0,0,0
3816,71C52,0,0,0,0,0,0
3817,80C31,0,0,0,0,0,0
3818,71C61,0,0,0,0,0,0
3819,80C22,0,0,0,0,0,0
3820,71C62,0,0,0,0,0,0
3821,80C21,8,0.8,0,0,8,0
3822,71C71,0,0,0,0,0,0
3823,80C12,2,1.1,0.805,0,3,0
3824,71C72,0,0,0,0,0,0
3825,80C11,9,1.13,0,0,10,0
3826,72C11,0,0,0,0,0,0
3827,79C72,0,0,0,0,0,0
3828,72C12,0,0,0,0,0,0
3829,79C71,1,2.25,2.012,0,1,0
3830,72C21,56,19.72,0,0,68,0
3831,79C62,0,0,0,0,0,0
3832,72C22,42,0.84,0,0,42,0
3833,79C61,10,1.15,0,0,14,0
3834,72C31,57,38.08,62.281,12.1406,66,0
3835,79C52,8,0.8,0,0,8,0
3836,72C32,30,0.6,0,0,30,0
3837,79C51,14,1.4,0,0,14,0
3838,72C41,30,0.6,0,0,30,0
3839,79C42,15,3.9,4.828,0,15,0
3840,73C42,0,0,0,0,0,0
3841,78C41,0,0,0,0,0,0
3842,73C51,0,0,0,0,0,0
3843,78C32,0,0,0,0,0,0
3844,83C63,0,0,0,0,0,0
3845,73C52,30,0.6,0,0,30,0
3846,78C31,0,0,0,0,0,0
3847,73C61,30,0.6,0,0,30,0
3848,78C22,0,0,0,0,0,0
3849,73C62,0,0,0,0,0,0
3850,78C21,0,0,0,0,0,0
3851,83C54,2,0.13,10.299,0,2,0
3852,73C71,0,0,0,0,0,0
3853,78C12,6,5.5,0,0,6,0
3854,73C72,0,0,0,0,0,0
3855,78C11,8,0.8,0,0,8,0
3856,74C11,0,0,0,0,0,0
3857,77C72,162,212.49,17.958,63.2039,164,0
3858,74C12,0,0,0,0,0,0
3859,77C71,0,0,0,0,0,0
3860,83C53,20,11.43,6.678,22.2581,20,0
3861,74C21,0,0,0,0,0,0
3862,77C62,0,0,0,0,0,0
3863,74C22,0,0,0,0,0,0
3864,77C61,9,0.85,0,0,9,0
3865,74C31,0,0,0,0,0,0
3866,77C52,8,0.8,0,0,8,0
3867,74C32,0,0,0,0,0,0
3868,77C51,5,0.5,0,0,5,0
3869,83C44,65,39.56,122.628,78.5946,64,0
3870,74C41,0,0,0,0,0,0
3871,77C42,9,2.2,20.76,0,12,0
3872,75C42,0,0,0,0,0,0
3873,76C41,2,0.1,0,0,4,0
3874,75C51,0,0,0,0,0,0
3875,76C32,0,0,0,0,0,0
3876,75C52,8,0.8,0,0,8,0
3877,76C31,8,15.75,0,26.7093,3,0
3878,75C61,8,0.8,0,0,8,0
3879,76C22,8,0.8,0,0,8,0
3880,75C62,0,0,0,0,0,0
3881,76C21,6,0.6,0,0,6,0
3882,75C71,7,0.7,0,0,7,0
3883,76C12,1,0.1,0,0,1,0
3884,75C72,0,0,0,0,0,0
3885,76C11,7,0.7,0,0,7,0
3886,82C43,332,203.47,114.427,117.4743,409,0
3887,82C34,4,6.58,0,0,4,0
3888,82C33,5,8.33,0,27.5186,7,0
3889,82C24,0,0,0,0,0,0
3890,82C23,0,0,0,0,0,0
3891,82C14,18,21.42,32.349,153.389,19,0
3892,82C13,0,0,0,0,0,0
3893,81C74,1,2,4.828,0,1,0
3894,70C14,0,0,0,0,0,0
3895,81C73,0,0,0,0,0,0
3896,70C23,2,0.66,0,0.4046,2,0
3897,81C64,0,0,0,0,0,0
3898,70C24,1,2,0.644,0,2,0
3899,81C63,5,2.06,0,2.0235,4,0
3900,70C33,0,0,0,0,0,0
3901,81C54,0,0,0,0,0,0
3902,70C34,0,0,0,0,0,0
3903,81C53,0,0,0,0,0,0
3904,70C43,0,0,0,0,0,0
3905,81C44,10,22,39.831,0,17,0
3906,71C44,0,0,0,0,0,0
3907,80C43,8,0.8,0,0,8,0
3908,71C53,0,0,0,0,0,0
3909,80C34,8,0.8,0,0,8,0
3910,71C54,0,0,0,0,0,0
3911,80C33,7,0.7,0,0,7,0
3912,71C63,1,1.75,9.656,0,1,0
3913,80C24,10,1.8,0,0.2023,11,0
3914,71C64,1,0.5,0,0,4,0
3915,80C23,1,0.1,0,0,1,0
3916,71C73,0,0,0,0,0,0
3917,80C14,1,3,0.402,0,3,0
3918,71C74,0,0,0,0,0,0
3919,80C13,0,0,0,0,0,0
3920,72C13,0,0,0,0,0,0
3921,79C74,15,2.63,0,0.8094,16,0
3922,72C14,0,0,0,0,0,0
3923,79C73,0,0,0,0,0,0
3924,72C23,41,0.82,0,0,41,0
3925,79C64,14,1.4,0,0,14,0
3926,72C24,29,0.58,0,0,29,0
3927,79C63,0,0,0,0,0,0
3928,72C33,42,0.84,0,0,42,0
3929,79C54,9,0.85,0,0,9,0
3930,72C34,29,0.58,0,0,29,0
3931,79C53,16,1.6,0,0,16,0
3932,72C43,29,0.58,0,0,29,0
3933,79C44,0,0,0,0,0,0
3934,73C44,0,0,0,0,0,0
3935,78C43,0,0,0,0,0,0
3936,73C53,23,0.46,0,0,23,0
3937,78C34,0,0,0,0,0,0
3938,83C65,0,0,0,0,0,0
3939,73C54,30,0.6,0,0,30,0
3940,78C33,1,5,0,0,1,0
3941,73C63,30,0.6,0,0,30,0
3942,78C24,0,0,0,0,0,0
3943,73C64,25,3.98,0,70.82,26,0
3944,78C23,0,0,0,0,0,0
3945,83C56,13,21.46,22.531,21.967,15,0
3946,73C73,30,0.6,0,0,30,0
3947,78C14,8,0.8,0,0,8,0
3948,73C74,0,0,0,0,0,0
3949,78C13,10,1.63,0.161,0,10,0
3950,74C13,0,0,0,0,0,0
3951,77C74,16,13.16,1.689,5.6658,16,0
3952,83C55,7,6.4,0,4.5381,7,0
3953,74C14,0,0,0,0,0,0
3954,77C73,0,0,0,0,0,0
3955,74C23,0,0,0,0,0,0
3956,77C64,8,0.8,0,0,8,0
3957,74C24,0,0,0,0,0,0
3958,77C63,8,0.8,0,0,8,0
3959,74C33,0,0,0,0,0,0
3960,77C54,14,10.9,8.851,2.8328,17,0
3961,74C34,0,0,0,0,0,0
3962,77C53,10,4.53,5.633,20.2343,14,0
3963,83C46,1,3.75,5.954,0,1,0
3964,74C43,0,0,0,0,0,0
3965,77C44,0,0,0,0,0,0
3966,75C44,0,0,0,0,0,0
3967,76C43,0,0,0,0,0,0
3968,75C53,0,0,0,0,0,0
3969,76C34,0,0,0,0,0,0
3970,75C54,0,0,0,0,0,0
3971,76C33,1,0.1,0,0,1,0
