"","Lon1","Lat1","Centroid_ID","rn","nearest_in_grid2","nearest_in_grid3","nearest_in_grid4"
"2699",-77.09375,41.1875,2699,2699,712,50,17
"2700",-77.09375,41.22916667,2700,2700,712,50,17
"2701",-77.03125,41.1875,2701,2701,712,50,17
"2702",-77.03125,41.22916667,2702,2702,712,50,17
"2703",-77.21875,41.1875,2703,2703,710,50,17
"2704",-77.15625,41.22916667,2704,2704,710,50,17
"2705",-77.34375,41.3125,2705,2705,713,50,17
"2706",-77.28125,41.3125,2706,2706,713,50,17
"2707",-77.34375,41.22916667,2707,2707,714,50,17
"2708",-77.28125,41.22916667,2708,2708,714,50,17
"2709",-77.46875,41.02083333,2709,2709,707,50,17
"2710",-77.40625,41.0625,2710,2710,707,50,17
"2711",-77.40625,41.02083333,2711,2711,707,50,17
"2712",-77.46875,41.10416667,2712,2712,705,50,17
"2713",-77.46875,41.14583333,2713,2713,705,50,17
"2714",-77.28125,41.27083333,2714,2714,713,50,17
"2715",-77.40625,41.27083333,2715,2715,715,50,17
"2716",-77.46875,41.27083333,2716,2716,715,50,17
"2717",-77.46875,41.3125,2717,2717,715,50,17
"2718",-77.40625,41.3125,2718,2718,715,50,17
"2719",-77.34375,41.1875,2719,2719,714,50,17
"2720",-77.28125,41.1875,2720,2720,714,50,17
"2721",-77.46875,41.22916667,2721,2721,716,50,17
"2722",-77.40625,41.22916667,2722,2722,716,50,17
"2723",-77.46875,41.1875,2723,2723,716,50,17
"2724",-77.40625,41.1875,2724,2724,716,50,17
"2725",-77.34375,41.27083333,2725,2725,713,50,17
"2726",-77.65625,41.10416667,2726,2726,717,51,17
"2727",-77.65625,41.0625,2727,2727,718,51,17
"2728",-77.59375,41.10416667,2728,2728,719,51,17
"2729",-77.59375,41.14583333,2729,2729,719,51,17
"2730",-77.96875,41.0625,2730,2730,720,51,17
"2731",-77.96875,41.02083333,2731,2731,720,51,17
"2732",-77.84375,41.10416667,2732,2732,721,51,17
"2733",-77.78125,41.0625,2733,2733,722,51,17
"2734",-77.78125,41.02083333,2734,2734,722,51,17
"2735",-77.84375,41.0625,2735,2735,722,51,17
"2736",-77.65625,41.14583333,2736,2736,717,51,17
"2737",-77.71875,41.10416667,2737,2737,717,51,17
"2738",-77.71875,41.14583333,2738,2738,717,51,17
"2739",-77.71875,41.02083333,2739,2739,718,51,17
"2740",-77.53125,41.14583333,2740,2740,719,51,17
"2741",-77.53125,41.10416667,2741,2741,719,51,17
"2742",-77.65625,41.02083333,2742,2742,718,51,17
"2743",-77.90625,41.14583333,2743,2743,723,51,17
"2744",-77.90625,41.10416667,2744,2744,723,51,17
"2745",-77.96875,41.14583333,2745,2745,723,51,17
"2746",-77.90625,41.3125,2746,2746,724,51,17
"2747",-77.84375,41.3125,2747,2747,725,51,17
"2748",-77.96875,41.3125,2748,2748,724,51,17
"2749",-77.84375,41.02083333,2749,2749,722,51,17
"2750",-77.90625,41.0625,2750,2750,720,51,17
"2751",-77.90625,41.02083333,2751,2751,720,51,17
"2752",-77.78125,41.14583333,2752,2752,721,51,17
"2753",-77.84375,41.14583333,2753,2753,721,51,17
"2754",-77.96875,41.10416667,2754,2754,723,51,17
"2755",-77.78125,41.10416667,2755,2755,721,51,17
"2756",-77.59375,41.02083333,2756,2756,726,51,17
"2757",-77.59375,41.0625,2757,2757,726,51,17
"2758",-77.53125,41.0625,2758,2758,726,51,17
"2759",-77.53125,41.02083333,2759,2759,726,51,17
"2760",-77.71875,41.0625,2760,2760,718,51,17
"2761",-77.53125,41.22916667,2761,2761,727,51,17
"2762",-77.59375,41.22916667,2762,2762,727,51,17
"2763",-77.53125,41.1875,2763,2763,727,51,17
"2764",-77.59375,41.1875,2764,2764,727,51,17
"2765",-77.53125,41.27083333,2765,2765,728,51,17
"2766",-77.59375,41.27083333,2766,2766,728,51,17
"2767",-77.53125,41.3125,2767,2767,728,51,17
"2768",-77.59375,41.3125,2768,2768,728,51,17
"2769",-77.65625,41.27083333,2769,2769,729,51,17
"2770",-77.71875,40.85416667,2770,2770,698,49,17
"2771",-77.71875,40.97916667,2771,2771,696,49,17
"2772",-77.53125,40.97916667,2772,2772,687,49,17
"2773",-77.78125,40.9375,2773,2773,730,49,17
"2774",-77.84375,40.9375,2774,2774,730,49,17
"2775",-77.78125,40.97916667,2775,2775,730,49,17
"2776",-77.78125,40.85416667,2776,2776,731,49,17
"2777",-77.84375,40.89583333,2777,2777,731,49,17
"2778",-77.78125,40.89583333,2778,2778,731,49,17
"2779",-77.96875,40.89583333,2779,2779,732,49,17
"2780",-77.90625,40.89583333,2780,2780,732,49,17
"2781",-77.96875,40.85416667,2781,2781,732,49,17
"2782",-77.90625,40.85416667,2782,2782,732,49,17
"2783",-77.96875,40.9375,2783,2783,733,49,17
"2784",-77.84375,40.85416667,2784,2784,731,49,17
"2785",-77.84375,40.97916667,2785,2785,730,49,17
"2786",-77.96875,40.97916667,2786,2786,733,49,17
"2787",-77.90625,40.9375,2787,2787,733,49,17
"2788",-77.90625,40.97916667,2788,2788,733,49,17
"2789",-77.90625,41.27083333,2789,2789,724,51,17
"2790",-77.96875,41.27083333,2790,2790,724,51,17
"2791",-77.71875,41.1875,2791,2791,734,51,17
"2792",-77.71875,41.27083333,2792,2792,729,51,17
"2793",-77.78125,41.1875,2793,2793,735,51,17
"2794",-77.78125,41.22916667,2794,2794,735,51,17
"2795",-77.84375,41.1875,2795,2795,735,51,17
"2796",-77.90625,41.1875,2796,2796,736,51,17
"2797",-77.84375,41.22916667,2797,2797,735,51,17
"2798",-77.96875,41.22916667,2798,2798,736,51,17
"2799",-77.65625,41.3125,2799,2799,729,51,17
"2800",-77.71875,41.3125,2800,2800,729,51,17
"2801",-77.65625,41.22916667,2801,2801,734,51,17
"2802",-77.71875,41.22916667,2802,2802,734,51,17
"2803",-77.65625,41.1875,2803,2803,734,51,17
"2804",-77.90625,41.22916667,2804,2804,736,51,17
"2805",-77.78125,41.3125,2805,2805,725,51,17
"2806",-77.96875,41.1875,2806,2806,736,51,17
"2807",-77.78125,41.27083333,2807,2807,725,51,17
"2808",-77.84375,41.27083333,2808,2808,725,51,17
"2809",-78.09375,40.89583333,2809,2809,737,52,18
"2810",-78.09375,40.97916667,2810,2810,738,52,18
"2811",-78.09375,40.9375,2811,2811,738,52,18
"2812",-78.03125,40.8125,2812,2812,739,52,18
"2813",-78.03125,40.9375,2813,2813,738,52,18
"2814",-78.21875,40.97916667,2814,2814,740,52,18
"2815",-78.21875,40.9375,2815,2815,740,52,18
"2816",-78.03125,40.97916667,2816,2816,738,52,18
"2817",-78.09375,40.77083333,2817,2817,739,52,18
"2818",-78.15625,40.8125,2818,2818,741,52,18
"2819",-78.21875,40.8125,2819,2819,741,52,18
"2820",-78.15625,40.77083333,2820,2820,741,52,18
"2821",-78.21875,40.77083333,2821,2821,741,52,18
"2822",-78.09375,40.6875,2822,2822,742,52,18
"2823",-78.21875,40.6875,2823,2823,743,52,18
"2824",-78.09375,40.72916667,2824,2824,742,52,18
"2825",-78.15625,40.97916667,2825,2825,740,52,18
"2826",-78.15625,40.9375,2826,2826,740,52,18
"2827",-78.03125,40.89583333,2827,2827,737,52,18
"2828",-78.21875,40.85416667,2828,2828,744,52,18
"2829",-78.03125,40.77083333,2829,2829,739,52,18
"2830",-78.03125,40.72916667,2830,2830,742,52,18
"2831",-78.40625,40.6875,2831,2831,745,52,18
"2832",-78.21875,40.89583333,2832,2832,744,52,18
"2833",-78.15625,40.89583333,2833,2833,744,52,18
"2834",-78.15625,40.85416667,2834,2834,744,52,18
"2835",-78.28125,40.9375,2835,2835,746,52,18
"2836",-78.34375,40.9375,2836,2836,746,52,18
"2837",-78.40625,40.9375,2837,2837,747,52,18
"2838",-78.28125,40.97916667,2838,2838,746,52,18
"2839",-78.34375,40.97916667,2839,2839,746,52,18
"2840",-78.46875,40.97916667,2840,2840,747,52,18
"2841",-78.34375,40.85416667,2841,2841,748,52,18
"2842",-78.28125,40.89583333,2842,2842,748,52,18
"2843",-78.09375,40.85416667,2843,2843,737,52,18
"2844",-78.03125,40.85416667,2844,2844,737,52,18
"2845",-78.46875,40.89583333,2845,2845,749,52,18
"2846",-78.40625,40.85416667,2846,2846,749,52,18
"2847",-78.46875,40.9375,2847,2847,747,52,18
"2848",-78.40625,40.97916667,2848,2848,747,52,18
"2849",-78.46875,40.85416667,2849,2849,749,52,18
"2850",-78.40625,40.89583333,2850,2850,749,52,18
"2851",-78.28125,40.85416667,2851,2851,748,52,18
"2852",-78.03125,40.6875,2852,2852,742,52,18
"2853",-78.21875,40.72916667,2853,2853,743,52,18
"2854",-78.15625,40.6875,2854,2854,743,52,18
"2855",-78.15625,40.72916667,2855,2855,743,52,18
"2856",-78.28125,40.77083333,2856,2856,750,52,18
"2857",-78.34375,40.8125,2857,2857,750,52,18
"2858",-78.46875,40.77083333,2858,2858,751,52,18
"2859",-78.28125,40.8125,2859,2859,750,52,18
"2860",-78.34375,40.77083333,2860,2860,750,52,18
"2861",-78.40625,40.77083333,2861,2861,751,52,18
"2862",-78.28125,40.6875,2862,2862,752,52,18
"2863",-78.34375,40.72916667,2863,2863,752,52,18
"2864",-78.34375,40.6875,2864,2864,752,52,18
"2865",-78.28125,40.72916667,2865,2865,752,52,18
"2866",-78.46875,40.6875,2866,2866,745,52,18
"2867",-78.46875,40.72916667,2867,2867,745,52,18
"2868",-78.46875,40.8125,2868,2868,751,52,18
"2869",-78.40625,40.8125,2869,2869,751,52,18
"2870",-78.40625,40.72916667,2870,2870,745,52,18
"2871",-78.53125,40.89583333,2871,2871,753,53,18
"2872",-78.59375,40.89583333,2872,2872,753,53,18
"2873",-78.71875,40.9375,2873,2873,754,53,18
"2874",-78.59375,40.85416667,2874,2874,753,53,18
"2875",-78.71875,40.89583333,2875,2875,755,53,18
"2876",-78.65625,40.89583333,2876,2876,755,53,18
"2877",-78.53125,40.85416667,2877,2877,753,53,18
"2878",-78.65625,40.85416667,2878,2878,755,53,18
"2879",-78.71875,40.85416667,2879,2879,755,53,18
"2880",-78.78125,40.9375,2880,2880,756,53,18
"2881",-78.78125,40.97916667,2881,2881,756,53,18
"2882",-78.84375,40.9375,2882,2882,756,53,18
"2883",-78.84375,40.89583333,2883,2883,757,53,18
"2884",-78.71875,40.6875,2884,2884,758,53,18
"2885",-78.71875,40.72916667,2885,2885,758,53,18
"2886",-78.53125,40.72916667,2886,2886,759,53,18
"2887",-78.65625,40.72916667,2887,2887,758,53,18
"2888",-78.65625,40.6875,2888,2888,758,53,18
"2889",-78.78125,40.77083333,2889,2889,760,53,18
"2890",-78.78125,40.8125,2890,2890,760,53,18
"2891",-78.84375,40.8125,2891,2891,760,53,18
"2892",-78.34375,40.89583333,2892,2892,748,52,18
"2893",-78.65625,40.77083333,2893,2893,761,53,18
"2894",-78.65625,40.8125,2894,2894,761,53,18
"2895",-78.59375,40.72916667,2895,2895,759,53,18
"2896",-78.53125,40.6875,2896,2896,759,53,18
"2897",-78.59375,40.6875,2897,2897,759,53,18
"2898",-78.53125,40.77083333,2898,2898,762,53,18
"2899",-78.53125,40.8125,2899,2899,762,53,18
"2900",-78.59375,40.77083333,2900,2900,762,53,18
"2901",-78.71875,40.77083333,2901,2901,761,53,18
"2902",-78.71875,40.8125,2902,2902,761,53,18
"2903",-78.59375,40.8125,2903,2903,762,53,18
"2904",-78.53125,40.9375,2904,2904,763,53,18
"2905",-78.53125,40.97916667,2905,2905,763,53,18
"2906",-78.59375,40.9375,2906,2906,763,53,18
"2907",-78.65625,40.9375,2907,2907,754,53,18
"2908",-78.65625,40.97916667,2908,2908,754,53,18
"2909",-78.59375,40.97916667,2909,2909,763,53,18
"2910",-78.71875,40.97916667,2910,2910,754,53,18
"2911",-78.96875,40.89583333,2911,2911,764,53,18
"2912",-78.78125,40.85416667,2912,2912,757,53,18
"2913",-78.78125,40.89583333,2913,2913,757,53,18
"2914",-78.84375,40.85416667,2914,2914,757,53,18
"2915",-78.96875,40.85416667,2915,2915,764,53,18
"2916",-78.90625,40.85416667,2916,2916,764,53,18
"2917",-78.96875,41.27083333,2917,2917,765,54,18
"2918",-78.09375,41.0625,2918,2918,766,55,18
"2919",-78.03125,41.0625,2919,2919,766,55,18
"2920",-78.03125,41.02083333,2920,2920,766,55,18
"2921",-78.15625,41.0625,2921,2921,767,55,18
"2922",-78.15625,41.02083333,2922,2922,767,55,18
"2923",-78.21875,41.02083333,2923,2923,767,55,18
"2924",-78.34375,41.10416667,2924,2924,768,55,18
"2925",-78.28125,41.0625,2925,2925,769,55,18
"2926",-78.34375,41.02083333,2926,2926,769,55,18
"2927",-78.28125,41.02083333,2927,2927,769,55,18
"2928",-78.34375,41.0625,2928,2928,769,55,18
"2929",-78.46875,41.0625,2929,2929,770,55,18
"2930",-78.40625,41.02083333,2930,2930,770,55,18
"2931",-78.28125,41.14583333,2931,2931,768,55,18
"2932",-78.34375,41.14583333,2932,2932,768,55,18
"2933",-78.28125,41.10416667,2933,2933,768,55,18
"2934",-78.46875,41.10416667,2934,2934,771,55,18
"2935",-78.46875,41.14583333,2935,2935,771,55,18
"2936",-78.40625,41.10416667,2936,2936,771,55,18
"2937",-78.40625,41.14583333,2937,2937,771,55,18
"2938",-78.46875,41.02083333,2938,2938,770,55,18
"2939",-78.40625,41.0625,2939,2939,770,55,18
"2940",-78.28125,41.22916667,2940,2940,772,55,18
"2941",-78.34375,41.22916667,2941,2941,772,55,18
"2942",-78.34375,41.1875,2942,2942,772,55,18
"2943",-78.46875,41.1875,2943,2943,773,55,18
"2944",-78.40625,41.1875,2944,2944,773,55,18
"2945",-78.09375,41.3125,2945,2945,774,55,18
"2946",-78.09375,41.27083333,2946,2946,774,55,18
"2947",-78.21875,41.3125,2947,2947,775,55,18
"2948",-78.15625,41.3125,2948,2948,775,55,18
"2949",-78.21875,41.27083333,2949,2949,775,55,18
"2950",-78.15625,41.27083333,2950,2950,775,55,18
"2951",-78.09375,41.10416667,2951,2951,776,55,18
"2952",-78.03125,41.14583333,2952,2952,776,55,18
"2953",-78.09375,41.14583333,2953,2953,776,55,18
"2954",-78.03125,41.10416667,2954,2954,776,55,18
"2955",-78.03125,41.22916667,2955,2955,777,55,18
"2956",-78.03125,41.27083333,2956,2956,774,55,18
"2957",-78.03125,41.3125,2957,2957,774,55,18
"2958",-78.46875,41.3125,2958,2958,778,55,18
"2959",-78.40625,41.27083333,2959,2959,778,55,18
"2960",-78.40625,41.22916667,2960,2960,773,55,18
"2961",-78.40625,41.3125,2961,2961,778,55,18
"2962",-78.46875,41.27083333,2962,2962,778,55,18
"2963",-78.46875,41.22916667,2963,2963,773,55,18
"2964",-78.21875,41.1875,2964,2964,779,55,18
"2965",-78.21875,41.22916667,2965,2965,779,55,18
"2966",-78.15625,41.22916667,2966,2966,779,55,18
"2967",-78.15625,41.1875,2967,2967,779,55,18
"2968",-78.09375,41.1875,2968,2968,777,55,18
"2969",-78.09375,41.22916667,2969,2969,777,55,18
"2970",-78.03125,41.1875,2970,2970,777,55,18
"2971",-78.34375,41.27083333,2971,2971,780,55,18
"2972",-78.28125,41.27083333,2972,2972,780,55,18
"2973",-78.34375,41.3125,2973,2973,780,55,18
"2974",-78.28125,41.3125,2974,2974,780,55,18
"2975",-78.28125,41.1875,2975,2975,772,55,18
"2976",-78.53125,41.10416667,2976,2976,781,54,18
"2977",-78.53125,41.0625,2977,2977,782,54,18
"2978",-78.59375,41.02083333,2978,2978,782,54,18
"2979",-78.53125,41.02083333,2979,2979,782,54,18
"2980",-78.71875,41.0625,2980,2980,783,54,18
"2981",-78.59375,41.0625,2981,2981,782,54,18
"2982",-78.59375,41.10416667,2982,2982,781,54,18
"2983",-78.59375,41.14583333,2983,2983,781,54,18
"2984",-78.71875,41.10416667,2984,2984,784,54,18
"2985",-78.71875,41.14583333,2985,2985,784,54,18
"2986",-78.53125,41.14583333,2986,2986,781,54,18
"2987",-78.53125,41.3125,2987,2987,785,54,18
"2988",-78.53125,41.27083333,2988,2988,785,54,18
"2989",-78.59375,41.1875,2989,2989,786,54,18
"2990",-78.53125,41.1875,2990,2990,786,54,18
"2991",-78.53125,41.22916667,2991,2991,786,54,18
"2992",-78.71875,41.02083333,2992,2992,783,54,18
"2993",-78.65625,41.02083333,2993,2993,783,54,18
"2994",-78.65625,41.0625,2994,2994,783,54,18
"2995",-78.65625,41.10416667,2995,2995,784,54,18
"2996",-78.65625,41.14583333,2996,2996,784,54,18
"2997",-78.84375,41.0625,2997,2997,787,54,18
"2998",-78.78125,41.0625,2998,2998,787,54,18
"2999",-78.96875,41.0625,2999,2999,788,54,18
"3000",-78.84375,41.02083333,3000,3000,787,54,18
"3001",-78.78125,41.02083333,3001,3001,787,54,18
"3002",-78.90625,41.02083333,3002,3002,788,54,18
"3003",-78.84375,41.10416667,3003,3003,789,54,18
"3004",-78.78125,41.10416667,3004,3004,789,54,18
"3005",-78.78125,41.14583333,3005,3005,789,54,18
"3006",-78.96875,41.10416667,3006,3006,790,54,18
"3007",-78.96875,41.14583333,3007,3007,790,54,18
"3008",-78.90625,41.14583333,3008,3008,790,54,18
"3009",-78.90625,41.10416667,3009,3009,790,54,18
"3010",-78.90625,41.0625,3010,3010,788,54,18
"3011",-78.84375,41.14583333,3011,3011,789,54,18
"3012",-78.96875,41.02083333,3012,3012,788,54,18
"3013",-78.78125,40.6875,3013,3013,791,53,18
"3014",-78.78125,40.72916667,3014,3014,791,53,18
"3015",-78.84375,40.6875,3015,3015,791,53,18
"3016",-78.84375,40.72916667,3016,3016,791,53,18
"3017",-78.96875,40.72916667,3017,3017,792,53,18
"3018",-78.90625,40.72916667,3018,3018,792,53,18
"3019",-78.90625,40.6875,3019,3019,792,53,18
"3020",-78.96875,40.6875,3020,3020,792,53,18
"3021",-78.96875,40.8125,3021,3021,793,53,18
"3022",-78.96875,40.77083333,3022,3022,793,53,18
"3023",-78.84375,40.77083333,3023,3023,760,53,18
"3024",-78.90625,40.77083333,3024,3024,793,53,18
"3025",-78.90625,40.8125,3025,3025,793,53,18
"3026",-78.90625,40.89583333,3026,3026,764,53,18
"3027",-78.90625,40.97916667,3027,3027,794,53,18
"3028",-78.90625,40.9375,3028,3028,794,53,18
"3029",-78.84375,40.97916667,3029,3029,756,53,18
"3030",-78.96875,40.97916667,3030,3030,794,53,18
"3031",-78.96875,40.9375,3031,3031,794,53,18
"3032",-78.09375,40.8125,3032,3032,739,52,18
"3033",-78.09375,41.02083333,3033,3033,766,55,18
"3034",-78.15625,41.14583333,3034,3034,795,55,18
"3035",-78.21875,41.10416667,3035,3035,795,55,18
"3036",-78.15625,41.10416667,3036,3036,795,55,18
"3037",-78.21875,41.14583333,3037,3037,795,55,18
"3038",-78.21875,41.0625,3038,3038,767,55,18
"3039",-78.78125,41.3125,3039,3039,796,54,18
"3040",-78.71875,41.27083333,3040,3040,797,54,18
"3041",-78.96875,41.3125,3041,3041,765,54,18
"3042",-78.96875,41.1875,3042,3042,798,54,18
"3043",-78.90625,41.1875,3043,3043,798,54,18
"3044",-78.90625,41.22916667,3044,3044,798,54,18
"3045",-78.90625,41.27083333,3045,3045,765,54,18
"3046",-78.84375,41.1875,3046,3046,799,54,18
"3047",-78.78125,41.22916667,3047,3047,799,54,18
"3048",-78.59375,41.22916667,3048,3048,786,54,18
"3049",-78.65625,41.1875,3049,3049,800,54,18
"3050",-78.71875,41.22916667,3050,3050,800,54,18
"3051",-78.65625,41.22916667,3051,3051,800,54,18
"3052",-78.71875,41.1875,3052,3052,800,54,18
"3053",-78.65625,41.27083333,3053,3053,797,54,18
"3054",-78.59375,41.3125,3054,3054,785,54,18
"3055",-78.59375,41.27083333,3055,3055,785,54,18
"3056",-78.65625,41.3125,3056,3056,797,54,18
"3057",-78.96875,41.22916667,3057,3057,798,54,18
"3058",-78.71875,41.3125,3058,3058,797,54,18
"3059",-78.78125,41.1875,3059,3059,799,54,18
"3060",-78.78125,41.27083333,3060,3060,796,54,18
"3061",-78.84375,41.3125,3061,3061,796,54,18
"3062",-78.84375,41.22916667,3062,3062,799,54,18
"3063",-78.84375,41.27083333,3063,3063,796,54,18
"3064",-78.90625,41.3125,3064,3064,765,54,18
"3065",-79.09375,40.72916667,3065,3065,801,56,19
"3066",-79.15625,40.77083333,3066,3066,802,56,19
"3067",-79.09375,40.6875,3067,3067,801,56,19
"3068",-79.15625,40.72916667,3068,3068,803,56,19
"3069",-79.15625,40.8125,3069,3069,802,56,19
"3070",-79.15625,40.6875,3070,3070,803,56,19
"3071",-79.28125,40.8125,3071,3071,804,56,19
"3072",-79.21875,40.8125,3072,3072,802,56,19
"3073",-79.03125,40.72916667,3073,3073,801,56,19
"3074",-79.03125,40.6875,3074,3074,801,56,19
"3075",-79.03125,40.77083333,3075,3075,805,56,19
"3076",-79.03125,40.8125,3076,3076,805,56,19
"3077",-79.09375,40.8125,3077,3077,805,56,19
"3078",-79.09375,40.77083333,3078,3078,805,56,19
"3079",-79.21875,40.72916667,3079,3079,803,56,19
"3080",-79.46875,40.9375,3080,3080,806,56,19
"3081",-79.46875,40.97916667,3081,3081,806,56,19
"3082",-79.40625,40.97916667,3082,3082,806,56,19
"3083",-79.40625,40.9375,3083,3083,806,56,19
"3084",-79.46875,40.85416667,3084,3084,807,56,19
"3085",-79.40625,40.89583333,3085,3085,807,56,19
"3086",-79.28125,40.77083333,3086,3086,804,56,19
"3087",-79.34375,40.77083333,3087,3087,804,56,19
"3088",-79.46875,40.8125,3088,3088,808,56,19
"3089",-79.40625,40.8125,3089,3089,808,56,19
"3090",-79.46875,40.77083333,3090,3090,808,56,19
"3091",-79.40625,40.77083333,3091,3091,808,56,19
"3092",-79.40625,40.72916667,3092,3092,809,56,19
"3093",-79.40625,40.6875,3093,3093,809,56,19
"3094",-79.21875,40.77083333,3094,3094,802,56,19
"3095",-79.34375,40.72916667,3095,3095,810,56,19
"3096",-79.28125,40.6875,3096,3096,810,56,19
"3097",-79.34375,40.8125,3097,3097,804,56,19
"3098",-79.21875,40.85416667,3098,3098,811,56,19
"3099",-79.03125,40.89583333,3099,3099,812,56,19
"3100",-79.03125,40.85416667,3100,3100,812,56,19
"3101",-79.21875,40.89583333,3101,3101,811,56,19
"3102",-79.15625,40.9375,3102,3102,813,56,19
"3103",-79.15625,40.89583333,3103,3103,811,56,19
"3104",-79.15625,40.85416667,3104,3104,811,56,19
"3105",-79.21875,40.97916667,3105,3105,813,56,19
"3106",-79.09375,40.89583333,3106,3106,812,56,19
"3107",-79.09375,40.85416667,3107,3107,812,56,19
"3108",-79.03125,40.9375,3108,3108,814,56,19
"3109",-79.09375,40.9375,3109,3109,814,56,19
"3110",-79.09375,40.97916667,3110,3110,814,56,19
"3111",-79.03125,40.97916667,3111,3111,814,56,19
"3112",-79.21875,40.9375,3112,3112,813,56,19
"3113",-79.15625,40.97916667,3113,3113,813,56,19
"3114",-79.34375,40.89583333,3114,3114,815,56,19
"3115",-79.34375,40.85416667,3115,3115,815,56,19
"3116",-79.34375,40.97916667,3116,3116,816,56,19
"3117",-79.34375,40.9375,3117,3117,816,56,19
"3118",-79.28125,40.9375,3118,3118,816,56,19
"3119",-79.28125,40.97916667,3119,3119,816,56,19
"3120",-79.84375,40.8125,3120,3120,817,57,19
"3121",-79.84375,40.6875,3121,3121,818,57,19
"3122",-79.78125,40.6875,3122,3122,818,57,19
"3123",-79.78125,40.72916667,3123,3123,818,57,19
"3124",-79.90625,40.8125,3124,3124,819,57,19
"3125",-79.90625,40.6875,3125,3125,820,57,19
"3126",-79.71875,40.72916667,3126,3126,821,57,19
"3127",-79.84375,40.77083333,3127,3127,817,57,19
"3128",-79.78125,40.77083333,3128,3128,817,57,19
"3129",-79.78125,40.8125,3129,3129,817,57,19
"3130",-79.59375,40.9375,3130,3130,822,57,19
"3131",-79.53125,40.9375,3131,3131,822,57,19
"3132",-79.65625,40.9375,3132,3132,823,57,19
"3133",-79.71875,40.9375,3133,3133,823,57,19
"3134",-79.34375,40.6875,3134,3134,810,56,19
"3135",-79.28125,40.72916667,3135,3135,810,56,19
"3136",-79.46875,40.6875,3136,3136,809,56,19
"3137",-79.46875,40.72916667,3137,3137,809,56,19
"3138",-79.40625,40.85416667,3138,3138,807,56,19
"3139",-79.46875,40.89583333,3139,3139,807,56,19
"3140",-79.28125,40.85416667,3140,3140,815,56,19
"3141",-79.28125,40.89583333,3141,3141,815,56,19
"3142",-79.59375,40.8125,3142,3142,824,57,19
"3143",-79.53125,40.77083333,3143,3143,824,57,19
"3144",-79.59375,40.72916667,3144,3144,825,57,19
"3145",-79.53125,40.6875,3145,3145,825,57,19
"3146",-79.53125,40.72916667,3146,3146,825,57,19
"3147",-79.59375,40.6875,3147,3147,825,57,19
"3148",-79.71875,40.6875,3148,3148,821,57,19
"3149",-79.65625,40.6875,3149,3149,821,57,19
"3150",-79.65625,40.72916667,3150,3150,821,57,19
"3151",-79.71875,40.77083333,3151,3151,826,57,19
"3152",-79.65625,40.8125,3152,3152,826,57,19
"3153",-79.71875,40.8125,3153,3153,826,57,19
"3154",-79.65625,40.77083333,3154,3154,826,57,19
"3155",-79.59375,40.77083333,3155,3155,824,57,19
"3156",-79.53125,40.8125,3156,3156,824,57,19
"3157",-79.90625,40.77083333,3157,3157,819,57,19
"3158",-79.96875,40.77083333,3158,3158,819,57,19
"3159",-79.96875,40.8125,3159,3159,819,57,19
"3160",-79.78125,40.89583333,3160,3160,827,57,19
"3161",-79.90625,40.85416667,3161,3161,828,57,19
"3162",-79.96875,40.6875,3162,3162,820,57,19
"3163",-79.90625,40.72916667,3163,3163,820,57,19
"3164",-79.84375,40.72916667,3164,3164,818,57,19
"3165",-79.96875,40.72916667,3165,3165,820,57,19
"3166",-79.96875,41.27083333,3166,3166,829,58,19
"3167",-79.15625,41.0625,3167,3167,830,59,19
"3168",-79.21875,41.02083333,3168,3168,830,59,19
"3169",-79.15625,41.02083333,3169,3169,830,59,19
"3170",-79.09375,41.10416667,3170,3170,831,59,19
"3171",-79.21875,41.10416667,3171,3171,832,59,19
"3172",-79.15625,41.14583333,3172,3172,832,59,19
"3173",-79.09375,41.14583333,3173,3173,831,59,19
"3174",-79.15625,41.10416667,3174,3174,832,59,19
"3175",-79.21875,41.14583333,3175,3175,832,59,19
"3176",-79.03125,41.10416667,3176,3176,831,59,19
"3177",-79.21875,41.0625,3177,3177,830,59,19
"3178",-79.03125,41.14583333,3178,3178,831,59,19
"3179",-79.09375,41.02083333,3179,3179,833,59,19
"3180",-79.09375,41.0625,3180,3180,833,59,19
"3181",-79.03125,41.22916667,3181,3181,834,59,19
"3182",-79.09375,41.1875,3182,3182,834,59,19
"3183",-79.09375,41.22916667,3183,3183,834,59,19
"3184",-79.21875,41.1875,3184,3184,835,59,19
"3185",-79.15625,41.22916667,3185,3185,835,59,19
"3186",-79.03125,41.1875,3186,3186,834,59,19
"3187",-79.15625,41.1875,3187,3187,835,59,19
"3188",-79.03125,41.27083333,3188,3188,836,59,19
"3189",-79.09375,41.27083333,3189,3189,836,59,19
"3190",-79.21875,41.22916667,3190,3190,835,59,19
"3191",-79.03125,41.3125,3191,3191,836,59,19
"3192",-79.21875,41.27083333,3192,3192,837,59,19
"3193",-79.21875,41.3125,3193,3193,837,59,19
"3194",-79.34375,41.10416667,3194,3194,838,59,19
"3195",-79.28125,41.10416667,3195,3195,838,59,19
"3196",-79.46875,41.14583333,3196,3196,839,59,19
"3197",-79.40625,41.14583333,3197,3197,839,59,19
"3198",-79.46875,41.10416667,3198,3198,839,59,19
"3199",-79.40625,41.10416667,3199,3199,839,59,19
"3200",-79.40625,41.0625,3200,3200,840,59,19
"3201",-79.28125,41.0625,3201,3201,841,59,19
"3202",-79.28125,41.02083333,3202,3202,841,59,19
